id_calon,ringkasan,program_kerja
3508-00-0000-0110,,"VISI 
BEKERJA BERSAMA PEMERINTAH DAERAH DAN MASYARAKAT UNTUK KESEJAHTERAAN ASYARAKAT MADIUN
MISI
1. MENINGKATKAN PEREKONOMIAN RAKYAT DENGAN MEMBUKA PELUANG USAHA/PEKERJAAN SELUAS-LUASNYA UNTUK RAKYAT AGAR BERPENGHASILAN
2. MENGOPTIMALKAN POTENSI LOCAL, PRODUK UNGGULAN UNTUK KEMAKMURAN RAKYAT
3. MENINGKATKAN KUALITAS SUMBERDAYA MASYARAKAT
4. MEMUPUK KEHIDUPAN SOCIAL KEMASYARAKATAN YANG AGAMIS DAN BERBUDAYA
5. MEMPERLUAS JARINGAN EKONOMI SECARA REGIONAL, NASIONAL DAN INTERNASIONAL
6. MENDORONG TERCIPTANYA KEHIDUPAN MASYARAKAT YANG BERWAWASAN LINGKUNGAN
PROGRAM KERJA
BIDANG EKONOMI
1. MENCIPTAKAN DAN MENDORONG PERTUMBUHAN EKONOMI DAN PENINGKATAN PENDAPATAN MASYARAKAT
2. MENDATANGKAN INVESTOR BERSKALA REGIONAL, NASIONAL, DAN INTERNASIONAL
3. MEMFASILITASI BANTUAN MODAL USAHA/TEKNOLOGI TERAPAN BAGI GOLONGAN USAHA KELOMPOK YANG PROSPEKTIF (HOME INDUSTRY)
4. MEMBERDAYAKAN KOPERASI , BANK PERKREDITAN RAKYAT DALAM MEMBERIKAN PELAYANAN KREDIT USAHA MIKRO/SKALA RUMAH TANGGA
5. MEMFASILITASI DAN MENDORONG PENINGKATAN JARINGAN PASAR PRODUK-PRODUK UNGGULAN
6. MENDORONG DAN MENGAWASI PEMERINTAH DAERAH AGAR HAK-HAK PETANI TERPENUHI
7. PENYEDIAAN PELAYANAN “KLINIK KONSULTASI BISNIS”
BIDANG PENDIDIKAN
1. MENINGKATKAN DAN MENDORONG TERBUKANYA KESEMPATAN PENDIDIKAN YANG MURAH BAGI SELURUH MASYARAKAT
2. MEMFASILITASI DAN MENDORONG KETERSEDIAAN FASILITAS,SARANA PRASARANA PENDIDIKAN YANG MEMADAI
3. MEMASUKAN ELEMEN BUDAYA LOKAL DALAM PENYELENGGARAAN PENDIDIKAN FORMAL/INFORMAL
4. MENDORONG DAN MEMFASILITASI ADANYA PENINGKATAN KUALITAS BAGI TENAGA PENDIDIKAN AGAR PROFESIONAL
5. MENDORONG KETERSEDIAAN PERPUSTAKAAN BERBASIS INFORMASI TEKNOLOGI (IT)
BIDANG KESEHATAN
1. MENDORONG DAN MENINGKATKAN DERAJAT KESEHATAN DAN GIZI MASYARAKAT
2. MEMFASILITASI KETERSEDIAAN SARANA-PRASARANA KESEHATAN
3. MENINGKATKAN KETERSEDIAAN TENAGA-TENAGA MEDIS DIPEDESAAN
4. MENDORONG TERCIPTANYA PELAYANAN KESEHATAN PRIMA DAN MURAH
5. MENDORONG TERCIPTANYA ORGANISASI-ORGANISASI KESEHATAN DI MASYARAKAT UNTUK MENANGGULANGI PENYEBARAN PENYAKIT DAN DAMPAK KESEHATAN LINGKUNGAN
6. MENDORONG TERCIPTANYA “BUDAYA SEHAT” BAGI MASYARAKAT
BIDANG SOSIAL, BUDAYA, AGAMA
1. MENDORONG TUMBUH DAN BERKEMBANGNYA BUDAYA-BUDAYA LOKAL
2. PENGUATAN LEMBAGA-LEMBAGA SOSIAL, LEMBAGA KEPEMUDAAN, SERTA MENDORONG TERCIPTANYA
KESETARAAN GENDER
3. MENDORONG TERCIPTANYA KEHIDUPAN KEAGAMAAN YANG DAMAI DAN TOLERAN DALAM RANGKA PENINGKATAN KETAQWAAN KEPADA TUHAN YANG MAHA ESA
4. KEPEDULIAN YANG TINGGI TERHADAP MASALAH-MASALAH YANG MENGAKIBATKAN “DEGRADASI MORAL”
5. MENDORONG DAN MENINGKATKAN TERCIPTANYA LEMBAGA-LEMBAGA KEMASYARAKATAN YANG TANGGUH TERHADAP “BENCANA ALAM”
6. TERCIPTANYA IKLIM YANG KONDUSIF, AMAN, TENTRAM BAGI SELURUH AKTIFITAS MASYARAKAT
BIDANG TENAGA KERJA
1. PENINGKATAN SKILL (KETRAMPILAN, MANAJERIAL DAN WAWASAN BISNIS) BAGI PEMUDA/ PENGANGGURAN MELALUI BALAI LATIHAN KERJA SESUAI DENGAN KEBUTUHAN PASAR KERJA
2. MEMFASILITASI DAN MENJALIN MITRA KERJA DENGAN PERUSAHAAN UNTUK MENCEGAH PHK SERTA PERLUASAN LAPANGAN KERJA
3. MEMFASILITASI PELAYANAN AKSES BURSA TENAGA KERJA
4. MENDORONG ADANYA PENINGKATAN KUALITA/ KETERAMPILAN BAGI TENAGA KERJA INDONESIA YANG AKAN DIKIRIM KELUAR NEGERI
BIDANG LINGKUNGAN HIDUP
1. MEMPERTAHANKAN FUNGSI SUMBER DAYA ALAM DAN LINGKUNGAN HIDUP YANG BERKELANJUTAN UNTUK GENERASI KEDEPAN
2. MENDORONG BERKURANGNYA PENCEMARAN DARA, TANAH DAN AIR SEHINGGA DAPAT MENEKAN TERJADINYA “PEMANASAN BUMI”
3. MENDORONG PEMERINTAH DAERAH DAN MASYARAKAT AGAR DAPAT MENGELOLA SAMPAH YANG
RAMAHLINGKUNGAN
4. MEMFASILITASI UPAYA PEMBINAAN, BIMBINGAN PENYULUHAN DAN PENEGAKAN HOKUM SERTA PENATAAN TATA RUANG WILAYAH
5. MENGEMBANGKAN PROGRAM PENGEMBANGAN HUTAN RAKYAT DAN PELESTARIAN LINGKUNGAN HIDUP
6. MENDORONG TERCIPTANYA BUDAYA “MENANAM” BAGI GENERASI MUDA SERTA “HUTAN KOTA”
7. MENDORONG UNTUK TERUS MENERUS DILAKSANAKAN PEMBERANTASAN ILLEGAL LOGGING (PENEBANGAN LIAR)
8. MENINGKATKAN PEMBERDAYAAN MASYARAKAT TEPIAN HUTAN MELALUI PENGELOLAAN HUTAN BERSAMA MASYARAKAT
"
3508-00-0000-0502,,
3508-00-0000-0201,,
3508-00-0000-0203,,
3508-00-0000-0601,,
3508-00-0000-1001,,
3508-00-0000-0701,"GUNTUR PERNAH MENJABAT WAKIL KETUA PANITIA KERJA RUU RAHASIA NEGARA (DENGAN KETUA PANJA, AGUS GUMIWANG KARTASASMITA, DARI FRAKSI GOLKAR), DIMANA RUU INI SUDAH DISAHKAN PADA 2012. DALAM PEMBAHASAN ISU-ISU PERTAHANAN KEAMANAN LAINNYA, DIRINYA IKUT AKTIF (BERSAMA NURHAYATI ALI ASSEGAF) MENGAWAL RUU KOMPONEN CADANGAN. HAL INI KARENA GUNTUR PERNAH AKTIF DI TNI DENGAN PANGKAT TERAKHIR KOLONEL (PURN.). GUNTUR JUGA MENJADI PELAKU VOTING YANG SETUJU KENAIKAN HARGA BBM (MARET 2012). GUNTUR KEMBALI MENGIKUTI INSTRUKSI FRAKSI DEMOKRAT UNTUK SETUJU KENAIKAN HARGA BBM DALAM VOTING APBNP 2013

",
3508-00-0000-0401,,
3508-00-0000-0402,,
3508-00-0000-0801,,
3509-00-0000-0501,,
3509-00-0000-0201,,
3509-00-0000-0606,,
3509-00-0000-0701,,
3509-00-0000-0401,,
3509-00-0000-0801,,
3510-00-0000-0502,,
3510-00-0000-0901,"SIKAP POLITIK
• DALAM PEMBAHASAN RUU STANDARISASI DAN PENILAIAN KESESUAIAN (21/8/14), ISKANDAR D SYAICHU MENDUKUNG PENUH PERLINDUNGAN KONSUMEN TERHADAP BARANG YANG DIHASILKAN DARI LUAR MAUPUN DARI DALAM NEGERI TERKAIT STANDAR DARI MASING-MASING AGAMA, HALAL HARAMNYA.
• MENYETUJUI PEMOTONGAN ANGGARAN DI KEMENTRIAN BUMN PADA APBN-P 2013 SEBESAR RP 9,2 MILIAR. DENGAN PEMOTONGAN TERSEBUT, MAKA TOTAL PAGU ANGGARAN KEMENTERIAN BUMN MENJADI RP 134,4 MILIAR DARI PAGU AWAL RP 143,6 MILIAR.
",
3510-00-0000-0202,,
3510-00-0000-0606,,
3510-00-0000-0401,,
3510-00-0000-0801,,
3511-00-0000-0108,,
3511-00-0000-0501,"RUU PILKADA (2014)
DIANTARA 11 ANGGOTA GOLKAR YANG MEMILIH PILKADA SECARA LANGSUNG, ZAINUDIN AMALI ADALAH SALAH SATUNYA.
",
3511-00-0000-0906,,
3511-00-0000-0208,,
3511-00-0000-0602,,
3511-00-0000-1003,,
3511-00-0000-0707,,
3511-00-0000-0401,,
3601-00-0000-0101,,
3601-00-0000-0501,,
3601-00-0000-0901,,
3601-00-0000-0604,,
3601-00-0000-0705,,
3601-00-0000-0404,,
3602-00-0000-0502,,
3602-00-0000-0901,,
3602-00-0000-0601,,
3602-00-0000-0301,,
3602-00-0000-0401,"RUU PILKADA (2014)
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
UU MD3 (2014)
MENOLAK REVISI UU MD3
PARIPURNA VOTING PAKET PIMPINAN DPR 2014-2019
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019
",
3602-00-0000-0801,"RUU PILKADA (2014)
1. ALASAN PAN MENDUKUNG KEPALA DAERAH DIPILIH OLEH DPRD ADALAH RASA KEPRIHATINAN TERHADAP BANYAKNYA KONFLIK SOSIAL YANG TERJADI SETELAH PILKADA DIGELAR.
2. SELAIN ITU, BANYAKNYA PRAKTIK BALAS JASA KETIKA PILKADA DIGELAR SECARA LANGSUNG. DI DAERAH BANYAK TERJADI KASUS PERUSAKAN BAHKAN PERTIKAIAN ANTARDUA PIHAK YANG BERBEDA KUBU SAAT PILKADA. SEDANGKAN UNTUK PRAKTIK BALAS JASA, IA MENGANGGAP BANYAK KEPALA DAERAH TERPILIH YANG MEMBERIKAN POSISI TERTENTU PADA PIHAK YANG TAK MENGUASAI BIDANGNYA.
",
3603-00-0000-0501,,
3603-00-0000-0901,,
3603-00-0000-0202,,
3603-00-0000-0601,,
3603-00-0000-1002,,
3603-00-0000-0301,,
3603-00-0000-0702,,
3603-00-0000-0401,"RUU PILKADA (2014)
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
UU MD3 (2014)
MENOLAK REVISI UU MD3
PARIPURNA VOTING PAKET PIMPINAN DPR 2014-2019
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019
",
3603-00-0000-0409,"VISI & MISI
KEADILAN EKONOMI KESANTUNAN DAN TOLERANSI BERBANGSA
",
3603-00-0000-0801,,
5101-00-0000-0501,,
5101-00-0000-0502,,
5101-00-0000-0602,,
5101-00-0000-0701,,
5101-00-0000-0707,"VISI MISI
PUTU SUDIARTANA INGIN MEMPERJUANGKAN RAKYAT YANG MASIH HIDUP DALAM KEMISKINAN.
",
5101-00-0000-0401,,
5101-00-0000-0402,,
5101-00-0000-0404,,
5101-00-0000-0405,,
5201-00-0000-0101,,
5201-00-0000-0505,,
5201-00-0000-0901,,
5201-00-0000-0201,,
5201-00-0000-0601,,
5201-00-0000-1010,,
5201-00-0000-0301,"SIKAP POLITIK
MENDUKUNG REVISI UU MD3
MENDUKUNG UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD
AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO, DAN MENYETUJUI DIRINYA SEBAGAI SALAH SATU DARI 4 WAKIL KETUA DPR)
",
5201-00-0000-0710,,
5201-00-0000-0401,,
5201-00-0000-0801,,
5301-00-0000-0101,,"VISI & MISI : MANGGARAI, NUSA TENGGARA TIMUR (NTT) MEMBUTUHKAN PEMIMPIN YANG TIDAK MEWARISKAN SIKAP MEMINTAMINTA ATAU DALAM ISTILAH MANGGARAI, “NGENDE”, BUTUH PEMIMPIN YANG MEMILIKI KOMITMEN UNTUK MENGEMBANGKAN POTENSI-POTENSI LOKAL."
5301-00-0000-0501,,
5301-00-0000-0601,,
5301-00-0000-0701,,
5301-00-0000-0406,"RUU PILKADA (2014)
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
UU MD3 (2014)
MENOLAK REVISI UU MD3
PARIPURNA VOTING PAKET PIMPINAN DPR 2014-2019
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019
",
5301-00-0000-0801,,
5302-00-0000-0107,,
5302-00-0000-0501,"SIKAP POLITIK
MENDUKUNG REVISI UU MD3
MENDUKUNG UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD
AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN MEMILIH DIRINYA SEBAGAI KETUA DPR)

",
5302-00-0000-0502,,
5302-00-0000-0601,,
5302-00-0000-1001,,
5302-00-0000-0702,,
5302-00-0000-0401,,
6101-00-0000-0101,,
6101-00-0000-0501,,
6101-00-0000-0901,,
6101-00-0000-0201,"RUU Pilkada (2014)
Politikus yang pro rakyat adalah yang berani mempertahankan keyakinan dan mengambil sikap untuk tetap mendukung pilkada langsung.
",
6101-00-0000-0609,,
6101-00-0000-0703,,
6101-00-0000-0402,,
6101-00-0000-0403,,
6101-00-0000-0404,,
6101-00-0000-0801,,
6201-00-0000-0101,,
6201-00-0000-0502,,
6201-00-0000-0601,,
6201-00-0000-0401,,
6201-00-0000-0402,,
6201-00-0000-0801,,
6301-00-0000-0501,,
6301-00-0000-0505,,"VISI MISI
CALON LEGISLATIF DPR RI H INDRO HANANTO DARI PARTAI GOLKAR DAERAH PEMILIHAN KALIMANTAN SELATAN I, BERKOMITMEN UNTUK MENINGKATKAN MUTU PENDIDIKAN. MENURUT CALON ANGGOTA DPR-RI DAERAH PEMILIHAN (DAPIL) KALSEL I ITU, MUTU PENDIDIKAN DI KOTA DAN PERDESAAN HARUS SAMA ATAU MERATA, JANGAN KARENA LETAKNYA DI DESA LANTAS MENGURANGI KUALITAS PENDIDIKAN. 'DARI PENGAMATAN SELAMA INI, PADA UMUMNYA RENDAHNYA MUTU PENDIDIKAN DI PERDESAAN KARENA FAKTOR ORANG TUA YANG KURANG MENDORONG ANAKNYA UNTUK MEMBERIKAN KESEMPATAN BERSEKOLAH,' UNGKAPNYA. PERSOALAN ITU, LANJUT CALEG DENGAN NOMOR URUT LIMA (5) TERSEBUT, BISA KARENA FAKTOR EKONOMI YANG KURANG MENDUKUNG, SEHINGGA LEBIH MEMENTINGKAN BERTAHAN HIDUP DARI PADA MENYEKOLAHKAN ANAK UNTUK MENCAPAI CITA-CITANYA. 'HAL TERSEBUT, JIKA TIDAK SEGERA MENDAPATKAN PERHATIAN YANG LEBIH BAIK LAGI, MAKA PENDIDIKAN DI PERDESAAN AKAN SEMAKIN KETINGGALAN,' LANJUT MENANTU HAJI ABDUSSAMAD SULAIMAN HB (KETUA DPD PARTAI GOLKAR KALSEL) ITU. IA BERHARAP, MELALUI SOSIALISASI SEJUMLAH KADER PARTAI GOLKAR, JUGA DAPAT MEMBERIKAN MOTIVASI KEPADA WARGA PERDESAAN AGAR ORANGTUANNYA LEBIH MEMENTINGKAN PENDIDIKAN ANAK-ANAK MEREKA. IA JUGA BERHARAP, PENINGKATAN KUALITAS PENDIDIKAN DI PERDESAAN KALSEL MELALUI PROSES BELAJAR MENGAJAR, DAN HAL INI JUGA TIDAK TERLEPAS DARI MUTU PENGAJARNYA.
(SUMBER)
PROGRAM KERJA
BERKOMITMEN UNTUK MENINGKATKAN MUTU PENDIDIKAN. MELALUI SOSIALISASI SEJUMLAH KADER PARTAI GOLKAR, JUGA DAPAT MEMBERIKAN MOTIVASI KEPADA WARGA PERDESAAN AGAR ORANGTUANNYA LEBIH MEMENTINGKAN PENDIDIKAN ANAK-ANAK MEREKA.
"
6301-00-0000-0901,,
6301-00-0000-0201,,
6301-00-0000-0604,,
6301-00-0000-0301,,
6302-00-0000-0501,,
6302-00-0000-0901,,
6302-00-0000-0201,,"VISI MISI
MENAIKAN IPM (INDEKS PEMBANGUNAN MANUSIA) KALIMANTAN SELATAN
PROGRAM KERJA
1. MENJADIKAN BIDANG PENDIDIKAN DASAR SEBAGAI PRIORITAS UTAMA DI KALIMANTAN SELATAN YANG MELIPUTI, SEKOLAH NEGERI DAN SWASTA. 
2. MENGEDEPANKAN BIDANG KESEHATAN YANG TERKAIT YANG MANA LATAR BELAKANG TERSEBUT ADALAH PROFESINYA. 
3. BIDANG EKONOMI DALAM PEMBANGUNAN DAN PEDESAAN.
"
6302-00-0000-0601,,
6302-00-0000-0401,,
6401-00-0000-0101,,
6401-00-0000-0501,,"VISI MISI
1. MENINGKATKAN KESEJAHTERAAN RAKYAT DENGAN MENGALOKASIKAN ANGGARAN INFRASTRUKTUR PRO RAKYAT UNTUK PEMBANGUNAN INFRASTRUKTUR DAN PENINGKATAN PELAYANAN KESEHATAN DAN SEKOLAH
2. MEMPERCEPAT BELANJA NEGARA UNTUK INFRASTRUKTUR UNTUK MENINGKATKAN PENYERAPAN APBN
"
6401-00-0000-0505,,
6401-00-0000-0901,,
6401-00-0000-0601,,
6401-00-0000-0302,,
6401-00-0000-0701,,
6401-00-0000-0401,,"VISI MISI
DIKATAKANNYA, BAHWA SELAMA INI MENGENAI LAHAN EKS TAMBANG MASIH BELUM MAKSIMAL DIMANFAATKAN. LAHAN YANG SEMESTINYA DAPAT DIBERDAYAKAN SEBAGAI PERKEBUNAN, PEMUKIMAN, PERIKANAN DAN LAHAN USAHA LAINNYA, TERNYATA MASIH ADA YANG TIDAK DIBERDAYAKAN. ""SEHARUSNYA LAHAN-LAHAN EKS TAMBANG TERSEBUT DAPAT DIMANFAATKAN UNTUK KESEJAHTERAAN MASYARAKAT ATAU PENGGARAPAN POTENSI ALAM LAINNYA,"" UJAR MARTEN, BEBERAPA WAKTU LALU, DI KANTOR DPRD KUKAR. SELAIN ITU, MARTEN JUGA MENGUSULKAN AGAR INSTANSI TERKAIT DAPAT MEMIKIRKAN PENGELOLAAN LAHAN EKS TAMBANG YANG MASIH BELUM DIMAKSIMALKAN. SEBAB, DITAMBAHKANNYA, TIDAKLAH SEDIKIT AREA BEKAS PERTAMBANGAN DI DAERAH INI YANG MASIH MENGANGGUR DAN BELUM DIBERDAYAKAN OLEH PEMERINTAH DAERAH. ITU SEBABNYA, KETUA KOMISI I DPRD KUKAR ITU MENGHARAPKAN, AGAR PEMERINTAH DAERAH INI MEMIKIRKAN LAHAN-LAHAN EKS TAMBANG TERSEBUT. ""JIKA TIDAK SEGERA DIPERHATIKAN DAN DIMANFAATKAN, LAHAN EKS TAMBANG ITU NANTINYA AKAN BERDAMPAK PADA KERUSAKAN ALAM DI DAERAH INI,"" UJARNYA.
"
7101-00-0000-0501,,
7101-00-0000-0602,,
7101-00-0000-0701,,
7101-00-0000-0401,,
7101-00-0000-0402,,
7101-00-0000-0806,,
7201-00-0000-0101,,
7201-00-0000-0501,,
7201-00-0000-0601,,
7201-00-0000-1001,"RUU PILKADA (2014)
TINGGAL HANURA, PDIP DAN PKB, YANG TETAP BERJUANG PILKADA INI TETAP LANGSUNG. HAL INI SUDAH KITA KOMUNIKASIKAN DENGAN LINTAS FRAKSI TAPI TETAP PERBEDAAN PANDANGAN MASIH TERJADI,
",
7201-00-0000-0702,,
7201-00-0000-0402,,
7301-00-0000-0502,,
7301-00-0000-0901,,
7301-00-0000-0601,,
7301-00-0000-1001,,
7301-00-0000-0301,,
7301-00-0000-0703,,
7301-00-0000-0401,,
7301-00-0000-0801,,
7302-00-0000-0101,,
7302-00-0000-0501,,
7302-00-0000-0502,,
7302-00-0000-0901,,
7302-00-0000-0604,,
7302-00-0000-0301,,
7302-00-0000-0707,,
7302-00-0000-0402,,
7302-00-0000-0802,,
7303-00-0000-0101,,
7303-00-0000-0501,,
7303-00-0000-0503,,
7303-00-0000-0901,,
7303-00-0000-0602,,
7303-00-0000-0702,,
7303-00-0000-0801,,
7401-00-0000-0501,,
7401-00-0000-0902,,
7401-00-0000-0603,,
7401-00-0000-0702,,
7401-00-0000-0802,,
7501-00-0000-0501,,
7501-00-0000-0502,,
7501-00-0000-0601,,
7601-00-0000-0502,,
7601-00-0000-0601,,
7601-00-0000-0701,,
8101-00-0000-0501,,
8101-00-0000-0201,,
8101-00-0000-0601,,
8101-00-0000-0404,,
8201-00-0000-0502,,
8201-00-0000-0403,"RUU PILKADA (2014)
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
UU MD3 (2014)
MENOLAK REVISI UU MD3
PARIPURNA VOTING PAKET PIMPINAN DPR 2014-2019
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019
",
8201-00-0000-0801,,
9101-00-0000-0102,,
9101-00-0000-0507,PADA 2009 ELION TERPILIH MENJADI ANGGOTA DPD-RI MEWAKILI PROVINSI PAPUA DAN AKTIF MENYUARAKAN KETIDAK SETUJUAN BELIAU ATAS UPAYA PEMEKARAN DAERAH DI PAPUA.,
9101-00-0000-0202,"MENJABAT SEBAGAI ANGGOTA KOMISI IV YANG MEMBAWAHI BIDANG PERTANIAN, PERKEBUNAN, KEHUTANAN, KELAUTAN, PERIKANAN, DAN PANGAN SETELAH SEBELUMNYA DI KOMISI III, BEBERAPA WAKTU LALU PEGGI TURUT BERTANGGUNGJAWAB ATAS PENGADAAN MEGA PROYEK MIFEE (MERAUKE INTEGRATED FOOD AND ENERGI STATE) DI MANA SETELAH PEMBAHASAN YANG CUKUP PANJANG HINGGA MENGHABISKAN WAKTU TIGA TAHUN NAMUN PENGADAAN PROYEK INI MASIH ALOT DIRASA. TERCETUSNYA IDE PENGEMBANGAN PANGAN DAN ENERGI INI SEMULA BERAWAL DARI PERKIRAAN KASAR DI MANA NANTINYA HASIL DARI PROYEK INI MAMPU MENGHASILKAN TAMBAHAN CADANGAN PANGAN DI INDONESIA. ALOTNYA KOORDINASI DAN KOMUNIKASI YANG TERJADI ANTARA PEMERINTAH DAN DPR, MAUPUN PEMERINTAH DAN MASYARAKAT MERAUKE DALAM MEGA PROYEK INI MENIMBULKAN PERMASALAHAN TERSENDIRI DI MANA DIMUNGKINKAN AKAN TERJADI TRANSFORMASI BENTUK SISTEM PERTANIAN ORANG PAPUA ASLI (OPA) YANG SEMULA BERUPA SISTEM PERTANIAN SEDERHANA DAN DIHASILKAN UNTUK KEBUTUHAN PANGAN SENDIRI AKAN DIUBAH MENJADI SISTEM PERTANIAN MODERN YANG NANTINYA BERTUJUAN UNTUK MEMENUHI KOMODITI EKSPOR. DALAM HAL INI, PEGGI YANG MERUPAKAN OPA BERSAMA ANAK PAPUA LAIN, ROBERT JOPPI KARDINAL, MENGAMBIL JALAN TENGAH UNTUK BERDISKUSI DENGAN BUPATE MERAUKE, MASYARAKAT ADAT, LSM SETEMPAT, SERTA KOORDINATOR KOMALI MENGENAI KERUMITAN YANG TERJADI DI MEGA PROYEK INI. SEBELUMNYA, PEGGI DAN BEBERAPA SRIKANDI LAIN MERUPAKAN HARAPAN DPR AGAR BISA LEBIH VOKAL DALAM MENYAMPAIKAN ASPIRASI RAKYAT YANG MEWAKILI DARI SUARA PEREMPUAN.",
9101-00-0000-0610,,
9101-00-0000-0304,,
9101-00-0000-0705,,
9101-00-0000-0709,,
9101-00-0000-0401,"RUU PILKADA (2014)
MENOLAK UU PILKADA DENGAN PASAL INTI BAHWA KEPALA DAERAH DIPILIH OLEH DPRD, KARENA BERSIKAP MENDUKUNG PILKADA LANGSUNG OLEH RAKYAT
UU MD3 (2014)
MENOLAK REVISI UU MD3
PARIPURNA VOTING PAKET PIMPINAN DPR 2014-2019
MENOLAK AMBIL BAGIAN SEBAGAI ANGGOTA DPR YANG MENYETUJUI PAKET PIMPINAN DPR 2014-2019 (DENGAN KETUA DPR 2014-2019 TERPILIH SETYA NOVANTO). BAGIAN DARI PELAKU WALKOUT ATAS PROSES VOTING PAKET PIMPINAN DPR 2014-2019
",
9101-00-0000-0407,,
9101-00-0000-0801,,
9201-00-0000-0501,,"PROGRAM KERJA
SEBAGAI BENTUK KEPEDULIAN KEPADA TANAH PAPUA, ROBERT INGIN MEMINTA PT FREEPORT INDONESIA UNTUK MEMBANGUN PABRIK SMELTER (PEMURNIAN) DI PAPUA. IA MENILAI, UNDANG-UNDANG OTONOMI KHUSUS BISA JADI SALAH SATU CELAH UNTUK TETAP MEMBUKA PELUANG PT FREEPORT EKSPOR KELUAR NEGERI. NAMUN DENGAN SATU SYARAT, PT FREEPORT BANGUN PABRIK SMELTER ALIAS PEMURNIAN DI PAPUA.
"
