lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,suara_sah,peringkat_suara_sah_calon,terpilih
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,29,7200-00-0000-0029,"Hi. SAMSUDIN PAY, S.Ag, M.Si",58116,10,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,24,7200-00-0000-0024,"SHALEH MUHAMAD ALDJUFRI, Lc, M.A",84283,5,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,25,7200-00-0000-0025,"Pdt. Dr. SILVIANA H. PANDEGIROT, M.Th",40963,14,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,26,7200-00-0000-0026,"SUPRIADI, S.H",31808,18,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,27,7200-00-0000-0027,SUWANDHI Y. RITUPALU,7097,30,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,28,7200-00-0000-0028,H. SYAMSUDDIN SAID,16171,25,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,30,7200-00-0000-0030,YAPTO SURYO SAPUTRO BANTILAN,,,False
DPD,2014,72,SULAWESI TENGAH,7200-00-0000,SULAWESI TENGAH,,,31,7200-00-0000-0031,"ZAINUDDIN T.AMINULLAH, S.Ag",10738,28,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,1,7300-00-0000-0001,A. WAHYUDDIN MALIK,198171,6,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,2,7300-00-0000-0002,A.M. IQBAL PAREWANGI,233785,4,True
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,3,7300-00-0000-0003,"Ir. H. ABDUL AZIZ QAHAR MUDZAKKAR, M.Si",1032113,1,True
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,4,7300-00-0000-0004,H. ABDUL DJALIL THAHIR,110008,11,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,5,7300-00-0000-0005,Drs. ABDUL KADIR PATWA,96248,14,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,6,7300-00-0000-0006,"Dr. AGUSSALIM ANDI GADJONG, S.H., M.H",92585,15,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,7,7300-00-0000-0007,"Dr. H. AJIEP PADINDANG, S.E., M.M",304466,2,True
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,8,7300-00-0000-0008,H. AMRU RIJAL JUNAID,50477,24,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,9,7300-00-0000-0009,Hj. ANDI FATIMAH,98597,13,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,10,7300-00-0000-0010,Drs. H. ANDI HARTA SANJAYA,,,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,11,7300-00-0000-0011,ANDI MUH. IHSAN,228333,5,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,12,7300-00-0000-0012,"ARMAN ARFAH, S.E., M.M",67568,21,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,13,7300-00-0000-0013,Drs. H. BAHAR NGITUNG,262437,3,True
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,14,7300-00-0000-0014,"BUNG ARI REZA ALI, S.E",43218,25,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,15,7300-00-0000-0015,"BURHANUDDIN, S.H., M.H",58144,23,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,16,7300-00-0000-0016,"Drs. H. IBRAHIM AMBONG, M.A",36115,27,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,17,7300-00-0000-0017,"IRMAWATY HABIE, S.H",77680,19,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,18,7300-00-0000-0018,Pdt. Dr. ISHAK P. LAMBE,183827,7,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,19,7300-00-0000-0019,Dr. Hj. KASMAWATI T.Z. BASALAMAH,112837,10,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,20,7300-00-0000-0020,"LITHA BRENT, S.E",101451,12,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,21,7300-00-0000-0021,"LUKMAN NUR, S.E",116007,9,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,22,7300-00-0000-0022,"M. GUSTI ZAINAL, S.S",27575,29,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,23,7300-00-0000-0023,"H. MUHAMMAD SENIMAN LATIF, S.E",31534,28,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,24,7300-00-0000-0024,MAHIR TAKAKA,60524,22,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,25,7300-00-0000-0025,"Hj. MONIRAH JAFAR HAFSAH, S.E",91353,16,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,26,7300-00-0000-0026,MUHAMMAD ASMIN,150607,8,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,27,7300-00-0000-0027,"Drs. H. MUHAMMAD ASRI, M.Pd",81888,18,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,28,7300-00-0000-0028,"MULAWARMAN, S.E",38498,26,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,29,7300-00-0000-0029,Dra. Hj. OELFAH A. SYAHRULLAH HARMANTO,84423,17,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,30,7300-00-0000-0030,"PITHER SINGKALI, S.H., M.H",68263,20,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,31,7300-00-0000-0031,SYAMSUDDIN HB,13789,31,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,32,7300-00-0000-0032,"Drs. H. TADJUDDIN NOER, M.M",27157,30,False
DPD,2014,73,SULAWESI SELATAN,7300-00-0000,SULAWESI SELATAN,,,33,7300-00-0000-0033,"WAHIDAH ANWAR, S.E., M.M",13476,32,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,1,7400-00-0000-0001,Ir. H. ABDUL JABBAR TOBA,52204,3,True
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,2,7400-00-0000-0002,ABDUL MUIS,18084,27,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,3,7400-00-0000-0003,"H. ABDUL SAMAD, S.Sos",23358,16,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,4,7400-00-0000-0004,"ABDUL SYAHIR, S.Sos., S.H., M.H",24603,14,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,5,7400-00-0000-0005,"ADIPUTERA, S.T",22595,19,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,6,7400-00-0000-0006,"AFIAT TAWAKAL, S.Si",25706,11,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,7,7400-00-0000-0007,Drs. AHYAR ANDI RAUF,29454,7,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,8,7400-00-0000-0008,"ALEX PANGAIBALI, S.Th",21553,21,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,9,7400-00-0000-0009,"ALI LAOPA, S.H",29372,8,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,10,7400-00-0000-0010,Drs. H. ANAS MAISA,11969,36,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,11,7400-00-0000-0011,"Ir. H. ANDI SYAMSUL BAHRI, M.Si",12693,35,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,12,7400-00-0000-0012,ARSYAD,19614,22,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,13,7400-00-0000-0013,ASMAUN PARATE,5471,54,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,14,7400-00-0000-0014,ASMIN,5722,53,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,15,7400-00-0000-0015,"BOSMAN, S.Si., S.H., M.H",22968,18,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,16,7400-00-0000-0016,"EDHI SUSILO HADISUTANTO, S.H",11641,41,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,17,7400-00-0000-0017,H. HASAN KAMAL SAID ABD. QAHHAR MUDZAKKAR,17610,28,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,18,7400-00-0000-0018,"H. HERRY HERMANSYAH SILONDAE, S.E",26187,9,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,19,7400-00-0000-0019,"Drs. H. HOESEIN EFFENDY, S.H",19135,24,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,20,7400-00-0000-0020,Drs. ILHAM,13975,32,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,21,7400-00-0000-0021,"IRWAN MUSTAKIM, S.T",10088,44,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,22,7400-00-0000-0022,"H. JUNAIS DARANGA, S.E",,,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,23,7400-00-0000-0023,"Drs. H. KAMARUDDIN, M.H",23234,17,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,24,7400-00-0000-0024,Drs. KASMIR,,,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,25,7400-00-0000-0025,"L.M. RUSMAN EMBA, S.T",56232,2,True
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,26,7400-00-0000-0026,"LA DJADI SIHARIS, M.Si",17419,29,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,27,7400-00-0000-0027,"LA ODE ABDUL AZIZ NADIA, S.Ag., M.Si",15101,31,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,28,7400-00-0000-0028,"Drs. H. LA ODE ALI HANAFI, M.Si",19180,23,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,29,7400-00-0000-0029,Drs. LA ODE ALI TANDA,11007,42,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,30,7400-00-0000-0030,"LA ODE ASADI, S.E., M.Si",11939,38,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,31,7400-00-0000-0031,"dr. H. LA ODE BARIUN, M.Kes",13483,34,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,32,7400-00-0000-0032,"Drs. LA ODE DJABARU, M.Si",10555,43,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,33,7400-00-0000-0033,"H. LA ODE HAMIRU, M.Sc",22583,20,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,34,7400-00-0000-0034,"LA ODE RUSYAMIN, S.Km",25805,10,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,35,7400-00-0000-0035,LA ODE SABRI,,,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,36,7400-00-0000-0036,H. M. YASIN WELSON LAJAHA,39840,6,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,37,7400-00-0000-0037,Ir. H. M. YUNUS SJAMSOEDDIN,11952,37,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,38,7400-00-0000-0038,Ir. MAS'UDI,11804,40,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,39,7400-00-0000-0039,"MASWATY MADJID, S.Km., M.Si",18638,25,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,40,7400-00-0000-0040,"H. MUCHLIS PATAHNA, S.H., M.Kn",23937,15,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,41,7400-00-0000-0041,Ir. MUDAWING SAENONG,6007,52,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,42,7400-00-0000-0042,Drs. H. MUH. RATMAN,15932,30,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,43,7400-00-0000-0043,MUHAMAD KOBAR,6391,51,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,44,7400-00-0000-0044,"MULIATI SAIMAN, S.Si",75171,1,True
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,45,7400-00-0000-0045,Drs. H. MUSTAFA RANSE AMIN,7605,47,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,46,7400-00-0000-0046,Ir. PADANG SUGIARTO,5069,55,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,47,7400-00-0000-0047,RAHMAN JIHAD,,,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,48,7400-00-0000-0048,Drs. SAIFUL AMIN,25173,13,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,49,7400-00-0000-0049,"SAIPUDDIN, S.P",10053,45,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,50,7400-00-0000-0050,H. SUDARMAN SAFRIEN,9735,46,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,51,7400-00-0000-0051,"SUHARMAN, S.Pi., M.S",6422,50,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,52,7400-00-0000-0052,"H. SUKIMAN PABELU, S.Sos",,,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,53,7400-00-0000-0053,"SYAM ABDUL DJALIL HAMRA, S.E",13578,33,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,54,7400-00-0000-0054,"TASLIMIN, S.P",7548,48,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,55,7400-00-0000-0055,"TATA SUNARTA, S.Pd., M.Pd",11809,39,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,56,7400-00-0000-0056,"TITING SURYANA SARANANI, S.P",7077,49,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,57,7400-00-0000-0057,Ir. VENCE SAMUEL TUMANAN,25678,12,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,58,7400-00-0000-0058,"Ir. WA ODE HAMSINAH BOLU, M.Sc",46548,5,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,59,7400-00-0000-0059,"WENCESLAUS LA RANGKA, S.H",4949,56,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,60,7400-00-0000-0060,YAFRUDDIN,,,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,61,7400-00-0000-0061,"YAN SULAEMAN, S.E",3944,57,False
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,62,7400-00-0000-0062,"Drs. H. YUSRAN A. SILONDAE, M.Si",47759,4,True
DPD,2014,74,SULAWESI TENGGARA,7400-00-0000,SULAWESI TENGGARA,,,63,7400-00-0000-0063,"H. YUSRAN TARIDALA, S.P",18270,26,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,1,7500-00-0000-0001,Drs. A.D. KHALY,26659,5,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,2,7500-00-0000-0002,"Dr. ABD. RAZAK MOZIN, S.Ag., M.Si.",16352,10,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,3,7500-00-0000-0003,"H. ABDURRAHMAN ABUBAKAR, Lc.",42152,3,True
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,4,7500-00-0000-0004,"ADZHAR PAKAYA, S.I.P.",11614,12,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,5,7500-00-0000-0005,BURHAN MANTULANGI,9690,14,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,6,7500-00-0000-0006,Hj. CAROLINA KALUKU,26540,6,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,8,7500-00-0000-0008,"DEWI SARTIKA HEMETO, S.E.",28206,4,True
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,9,7500-00-0000-0009,Ir. ETHON PARMAN,20024,9,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,10,7500-00-0000-0010,HANA HASANAH FADEL MUHAMMAD,185079,1,True
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,11,7500-00-0000-0011,"HASAN ABDULLAH, S.E.",11597,13,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,12,7500-00-0000-0012,HERMAN D. ISHAK,9529,15,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,13,7500-00-0000-0013,MOHAMAD TAUFIK DALU,5144,16,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,14,7500-00-0000-0014,"Hi. NIZAM DAI, S.IPem.",20410,8,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,15,7500-00-0000-0015,"NUR HASAN, S.E.",14039,11,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,16,7500-00-0000-0016,Hj. RAHMIJATI JAHJA,179789,2,True
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,17,7500-00-0000-0017,"Drs. SYARIEF SABARA, M.Si.",4083,17,False
DPD,2014,75,GORONTALO,7500-00-0000,GORONTALO,,,18,7500-00-0000-0018,"UMAR KARIM, S.I.P.",23494,7,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,1,8100-00-0000-0001,ABD HAMID RAHAYAAN,55735,6,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,2,8100-00-0000-0002,Drs. ABDULLAH ASSAGAF,21496,17,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,3,8100-00-0000-0003,ABUKASIM SANGADJI,33997,13,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,4,8100-00-0000-0004,"AGUSTINUS DADIARA, S.H.",17995,19,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,5,8100-00-0000-0005,ANNA LATUCONSINA,108876,1,True
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,6,8100-00-0000-0006,"ARSI DIVINUBUN, S.H.",18150,18,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,7,8100-00-0000-0007,"COSMAS E. REFRA, S.H.",44439,9,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,8,8100-00-0000-0008,"DEKY ISAK SINMIASA, S.H.",34842,12,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,9,8100-00-0000-0009,Dipl. Oek. ENGELINA. PATTIASINA,50718,8,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,10,8100-00-0000-0010,ETHA AISYAH HENTIHU,53300,7,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,11,8100-00-0000-0011,"ISMAIL PELU, S.H.",25091,15,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,12,8100-00-0000-0012,"JACOB JACK OSPARA, S. Th., M.Th.",42161,11,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,13,8100-00-0000-0013,"Prof. Dr, JOHN PIERIS, S.H.,M.S.",63016,3,True
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,14,8100-00-0000-0014,"LA ODE RAHIM BIN ALI, S.H.",,,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,15,8100-00-0000-0015,"H. LA ODE SALIMIN, S.Pd.",60548,5,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,16,8100-00-0000-0016,M. RAMLI KAMIDIN,32517,14,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,17,8100-00-0000-0017,Hj. MERRY ASSEGAF,42862,10,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,18,8100-00-0000-0018,"MIDIN B. LAMANY, S.H.",12279,23,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,19,8100-00-0000-0019,"MUHAMAD RAMLI USWANAS, S.E.",12843,21,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,20,8100-00-0000-0020,"Letjen TNI (Marinir) Purn. Dr. NONO SAMPONO, M.Si.",65189,2,True
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,21,8100-00-0000-0021,"NOVITA ANAKOTTA, S.H, M.H.",62501,4,True
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,22,8100-00-0000-0022,POLICARPUS ULUKYANAN,7548,24,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,23,8100-00-0000-0023,"SOLEMAN LENDE DAPPA, S.Hut, M.Th.",13369,20,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,24,8100-00-0000-0024,"Drs. SULAIMAN WASAHUA, M.Si.",12749,22,False
DPD,2014,81,MALUKU,8100-00-0000,MALUKU,,,25,8100-00-0000-0025,"ZULKARNAIN AWAT AMIR, S.P.",22603,16,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,1,7600-00-0000-0001,H. AMRI MUSTAFA,29748,10,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,2,7600-00-0000-0002,H. ANDI MAKSUM DAI,22096,14,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,3,7600-00-0000-0003,"H. ANDI R. ENDONG PATOMPOMBA, CRE",16123,17,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,4,7600-00-0000-0004,"Ir. H. ANDI SURIANTO B. MAPPANGARA, M.T.",31340,9,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,5,7600-00-0000-0005,"ANDI ZASTRAWATI, S.E., M.Si.",26730,12,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,6,7600-00-0000-0006,Drs. H. HASAN SULUR,26100,13,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,7,7600-00-0000-0007,Drs. H. HUSAIN HAENUR,29381,11,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,8,7600-00-0000-0008,I KETUT SUTAMA,17056,16,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,9,7600-00-0000-0009,"INDAH MAYA SARI, S.Pd.",19043,15,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,10,7600-00-0000-0010,Ir. H. ISKANDAR MUDA BAHARUDDIN LOPA,48245,4,True
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,11,7600-00-0000-0011,"Drs. JOHARI RUGANI, M.A.",6669,23,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,12,7600-00-0000-0012,H. M. RAMLIE A.,14369,18,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,13,7600-00-0000-0013,"MARTHEN, M.Th.",63686,1,True
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,14,7600-00-0000-0014,MUH. ASRI ANAS,58151,2,True
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,15,7600-00-0000-0015,"MUH. ILMAN NAJAMUDDIN, S.P.",10034,20,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,16,7600-00-0000-0016,"MUH. RAFI, S.E.",4195,24,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,17,7600-00-0000-0017,K.H. MUH. SYIBLI SAHABUDDIN,51580,3,True
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,18,7600-00-0000-0018,Drs. H. MUHAMMAD GAUS BASTARY,7387,22,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,19,7600-00-0000-0019,MUHAMMAD ZAKIR AKBAR,36766,6,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,20,7600-00-0000-0020,"HJ. MULYANA ISHAM, S.H, M.M.",41165,5,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,21,7600-00-0000-0021,"Drs. NAHARUDDIN, M.Si.",13868,19,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,22,7600-00-0000-0022,NOEGROHO EKO MARDIYONO,3825,25,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,23,7600-00-0000-0023,RADHITYA ARDIMAS ANWAR,36138,7,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,24,7600-00-0000-0024,SUDIRMAN ZUHDI,9050,21,False
DPD,2014,76,SULAWESI BARAT,7600-00-0000,SULAWESI BARAT,,,25,7600-00-0000-0025,H. SYAHRIR HAMDANI,31452,8,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,1,8200-00-0000-0001,Drs. AB. BUANG BUAMONABOT,18180,10,False
DPD,2014,82,MALUKU UTARA,8200-00-0000,MALUKU UTARA,,,2,8200-00-0000-0002,Ir. H. ABD HAMID UMAHUK,36496,6,False
